ids, location, text
7.06E+17,,rt @dlw20161950: watch:  cruz   cruz  talks to nbcs lester holt about his tight senate race in texas  (and more!)  the right scoop https://t.
309469707,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
81933979,Tennessee to Tejas,texas folks - tommorow is the last day to register to vote in time for midterm elections. the senate race is tight https://t.co/iqqsderwn8
8.95E+17,United States,"rt @dailycaller: texas politics project dissects polls, explains why  cruz   cruz  will win https://t.co/x6nnmu4umi https://t.co/8p0xcko7ln"
1858444207,,"rt @nationalnurses: nurses are proud to endorse @ beto   beto   for u.s. senate, #texas!

 beto  understands that, regardless of ability to pay"
8.60E+17,"California, USA","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
8.21E+17,"New York, NY",voters in key senate races say kavanaugh battle is a motivator for the 2018 midterms. da; that's what voters of bot https://t.co/9yxyqe4qym
15986565,"Julian, CA","rt @cali_tracii: @realerin cruz  @  cruz                  
hold the senate with a #rednovember.

a m e r i c a 's @  cruz   fo"
94011057,"Texas, USA","rt @truthsoldierz: 29 days to vote!
  #elpaso #texas 
tuesday
november 6, 2018

keep america great
vote republican

vote rick seeberger"
52190807,TEXAS,"@realjameswoods we #texans will be voting to re-elect  cruz   cruz  to us senate texas #txsen #txlege "" beto "" is no good https://t.co/vm7uqfbs2r"
4829174506,"Tennessee, USA",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
75996952,"Philly, PA","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
1.02E+18,,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
8.85E+17,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
7.06E+17,"Texas, USA",watch:  cruz   cruz  talks to nbcs lester holt about his tight senate race in texas  (and more!)  the right scoop https://t.co/psqtzb6yug
7.28E+17,"Houston, TX","rt @jrubinblogger: press keeps saying trump is helping in senate. but since 2016 ohio, wis , penn and w va arent really competitive at all"
506322755, britin17k@gmail.com,rt @maddiebarry8: vote blue texas!!! the entire ballot starting with  beto    beto   for senate all the way down the ballot in honor o
31334928,"Chicago, Illinois, USA",rt @mariko2012: #resisters action!!  cruz  is up in polls. we need turn texas blue.  join me in making calls to voters. sign up to phone bank
1.03E+18,Miami,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
407315647,Texas and Oklahoma,"53 cities, counties, states &amp; universities across the country, along with the u.s. senate, issued official proclama https://t.co/x7aykokvmm"
161469160,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
65405641,Proud Cali Gal,rt @frodofied: judging from the nearly 1000 responses i got so far to my tweet concerning the current #texas senate polls i think it's fair
7.00E+17,,rt @uhclearlake: @pearlandisd principal and #uhcl doctoral student kai brouchard is working hard to advocate for #highschool students in an
9.81E+17,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
2347086882,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
4052163134,"California, USA",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
2284006204,Iraq,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
31072167,"If I'm up, I'll tweet  *DM(V)*","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
2312847687,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
1124831622,"Montana, USA","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
93770173,"California, USA","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
3430122442,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
1350385482,Probly crying at dennys,yeah okay the nasty man even tho texas has been better ever since he joined the senate back in 12 and as for bet https://t.co/wrlxcbu4le
1.02E+18,USA,@barstoolnewsn @comfortablysmug @ beto   beto   texas senate polls just rose again for  cruz 
8.88E+17,"Toronto, Ontario",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
854784403,"Shreveport, Louisiana","rt @nbcnightlynews: ""we're in a very divided time. that's true in texas, it's true nationally."" 

sen.  cruz   cruz  talks to @lesterholtnbc abo"
30402086,,"texas politics project dissects polls, explains why  cruz   cruz  will win  https://t.co/tunrsuxfau #tcot"
84135023,SOUTHWEST,rt @nickriccardi: another poll showing rs up big in tennessee and texas senate races https://t.co/c0bu14uhh4
9.57E+17,"Texas, USA","rt @dailycaller: texas politics project dissects polls, explains why  cruz   cruz  will win https://t.co/x6nnmu4umi https://t.co/8p0xcko7ln"
62883535,"Pennsylvania, USA","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
8.05E+17,"Albuquerque, NM",rt @nickriccardi: another poll showing rs up big in tennessee and texas senate races https://t.co/c0bu14uhh4
8.14E+17,,"rt @dailycaller: texas politics project dissects polls, explains why  cruz   cruz  will win https://t.co/x6nnmu4umi https://t.co/8p0xcko7ln"
26533863,"Brooklyn, NY","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
8.19E+17,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
8.33E+17,"Mississippi, USA",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
18950192,Central Texas,rt @frodofied: judging from the nearly 1000 responses i got so far to my tweet concerning the current #texas senate polls i think it's fair
9.70E+17,America | Europe | Worldwide,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
2893553734,"USA, NYC",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
1.04E+18,"Santa Clarita, CA",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
181172460,Serkita de ti,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
3833306905,"Missouri, USA","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
28387347,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
389615316,Earth,"rt @shanegoldmacher: question: so are democrats more likely to lose in new jersey or win in texas? 

the latest in nj, via @nytnickc: https"
36807897,,"rt @ beto   beto  : ""about 1,750 area residents filled much of the rudder auditorium on the texas a&amp;m campus on friday to listen to u.s. senat"
1.03E+18,Global,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
1.01E+18,United States,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
527906328,"Freeland, PA",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
94338163,,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
21095477,,"rt @bud_cann: one by one they fall by the wayside, family, friends, associates, and entertainers i have loved listening to. willie nelson i"
8.29E+17,"Missouri, USA",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
4860754826,my happy place,"rt @thedemcoalition: momentum: @ beto   beto   has been closing the gap over the last several months, but this is the first poll that puts him"
41186732,"Illinois, USA",national nurses uni cruz  endorses @ beto   beto   in texas u.s. senate race against @sen  cruz   https://t.co/e0fcuqiqk9 https://t.co/1e1cjpj14v
9.46E+17,Nairobi Kenya,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
520772256,rowlett,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
3243526262,United States,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
2926398321,,"rt @dailycaller: texas politics project dissects polls, explains why  cruz   cruz  will win https://t.co/x6nnmu4umi https://t.co/8p0xcko7ln"
47990660,"The Bronx, New York",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
1.02E+18,"Burbank, CA",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
1.04E+18,"Calabar, Nigeria",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
294290715,"Houston, TX",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
195200382,,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
743800904,"New York, USA",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
64393007,"Schofield, WI","rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
222194237,,rt @konniburton: retweet if you could care less about a @nytimes poll regarding the us senate race in texas. #newyorkwho? https://t.co/zlrs
1.00E+18,,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
486326687,New York City / Florida,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
9.52E+17,,rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
764422022,"Orlando, Florida",rt @foxnews: .@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
1367531,U.S.A.,.@sen  cruz   and @ beto   beto   in close texas senate race https://t.co/pglwtetefq
1.04E+18,76140,rt @cbs11jack: new poll #texas senate race:  cbs news/you gov survey shows @  cruz   leads @ beto   beto   50-44%.  @cbsdfw https://t.co/myiqxw
8.24E+17,"Massachusetts, USA","rt @bigleague2020: hold the majority

vote red, vote  cruz   cruz 

texas senate race



 beto    beto   not interes cruz  in an obama endorsement"
175847438,"El Paso, Texas","rt @nationalnurses: nurses are proud to endorse @ beto   beto   for u.s. senate, #texas!

 beto  understands that, regardless of ability to pay"
2481426612,,"rt @shepmjs: trump approval
rasmussen 51
gallup all voters 43% + 5 from 9/16
yougov 44% +2

florida senate scott +2
second texas poll  cruz "
25524574,Starkville and Sunnyvale,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
1395311592,,"rt @amybrenneman: 8 democrats in senate races who could use any kavanaugh rage dollars you are looking to spend.
joe donnelly, indiana
heid"
844813154,,"rt @jrubinblogger: press keeps saying trump is helping in senate. but since 2016 ohio, wis , penn and w va arent really competitive at all"
105670262,"Adrian, Michigan, USA","rt @johnwhuber: note the use of north dakota and new york instead of rhode island and texas

also equal representation by the states in the"
8.67E+17,"Texas, USA","rt @jamesokeefeiii: just so you know, later this month, we will begin releasing investigations into senate races across the country. you wo"
9.55E+17,"Chino, CA since 1953",rt @maddiebarry8: vote blue texas!!! the entire ballot starting with  beto    beto   for senate all the way down the ballot in honor o
18086847,Kentucky,"rt @shepmjs: trump approval
rasmussen 51
gallup all voters 43% + 5 from 9/16
yougov 44% +2

florida senate scott +2
second texas poll  cruz "
8.90E+17,"Arizona, USA","rt @thedemcoalition: momentum: @ beto   beto   has been closing the gap over the last several months, but this is the first poll that puts him"
