ids, location, text
389142552,Bat Country,"I hope Texas lightens the fuck up and votes for Beto ORourke. Tired of seeing, hearing Cruz have any say in the senate!"
8.2788E+17,"Houston, TX","RT @amyklobuchar: Today, I went to the Senate floor to speak out on climate change. The facts &amp; science couldnt be clearer. The UNs repor"
306436630,minute by minute,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
35811300,"El Salvador, Chile, USA ....",RT @Reuters: Cruz fights to stave off O'Rourke in Texas Senate race https://t.co/eeWJEIFCKk via @ReutersTV https://t.co/uWvKMb6b5A
15427412,Mars,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
8.84521E+17,"Tujunga, CA","RT @DanaBashCNN: I will be moderating a Town Hall in McAllen, Texas with senate candidate @BetoORourke at 9 p.m. CT/10 p.m. ET on Thursday,"
65520623,Canada,"RT @GlamPimpLinda: Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/orezFZeC3L"
8.45316E+17,Avengers Mansion NYC,"RT @1IronMan2018: Go back and find this if you missed it.

Beto O'Rourke talked about the voters of Texas, the issues of Texas, and how he'"
8.22745E+17,"Washington, DC",RT @Reuters: Cruz fights to stave off O'Rourke in Texas Senate race https://t.co/eeWJEIFCKk via @ReutersTV https://t.co/uWvKMb6b5A
2913870934,,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
3161629166,,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
15533100,"Harare, Zimbabwe","Top story: Record number of Texans register to vote amid tight Senate race | TheHill https://t.co/WFavgzFv6w, see m https://t.co/XCN3S9thuv"
32634425,"Santa Fe, NM",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
793696958,"Auburn, AL",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
889979617,,RT @kimguilfoyle: Guilfoyle came out guns blazing: Were here to make sure you dont put a Beto male in the U.S. Senate!she declared to
39606118,,"Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/0NswUMDyeF"
101404015,CA to LV ,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
1.02005E+18,"Batavia, IL","RT @bobbib68: I adore @BetoORourke - Texas, for the love of God please vote this incredible man into the senate!! #Beto4Texas"
1322603743,Texas,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
392293032,"Houston, TX",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
2612422996,,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
7.84813E+17,Merdyth hill rd,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
7.46512E+17,"California, USA",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
24702789,"Austin, TX","RT @DanaBashCNN: I will be moderating a Town Hall in McAllen, Texas with senate candidate @BetoORourke at 9 p.m. CT/10 p.m. ET on Thursday,"
1.04034E+18,"Sparks, NV","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
3162820842,"Colorado, USA","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
8.27684E+17,"Pennsylvania, USA",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
8.14001E+17,United States,"RT @FaceTheNation: NEW POLL: Rep. Beto O'Rourke trails Sen. Ted Cruz by 6 points, in our new CBS News Battleground Tracker https://t.co/i0k"
2905369549,"Portland, OR",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
26257638,,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
8.96191E+17,USA,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
7.13364E+17,"Texas, USA",RT @Reuters: Cruz fights to stave off O'Rourke in Texas Senate race https://t.co/eeWJEIFCKk via @ReutersTV https://t.co/uWvKMb6b5A
1601473026,Michigan,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
1.03716E+18,,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
1.04945E+18,New Jersey ,RT @Reuters: Cruz fights to stave off O'Rourke in Texas Senate race https://t.co/eeWJEIFCKk via @ReutersTV https://t.co/uWvKMb6b5A
37253024,"Chico, CA",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
7.47932E+17,"Las Vegas, NV","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
9.27488E+17,"Montral, Qubec",RT @Reuters: Cruz fights to stave off O'Rourke in Texas Senate race https://t.co/eeWJEIFCKk via @ReutersTV https://t.co/uWvKMb6b5A
45464417,"Texas, Germany",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
21037342,Texas,"There is no doubt WHY we are all registering! #TeamBeto! Bye cruz!

Record number of Texans register to vote amid t https://t.co/P6pvdFU122"
2379948199,BUY the BOOK,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
37089787,Sunshine State,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
9.18125E+17,Cornhusker State,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
7.54116E+17,"Florida, USA","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
8.85297E+17,Loving Detroit!,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
33026325,"Houston, Texas","RT @GlamPimpLinda: Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/orezFZeC3L"
33026325,"Houston, Texas",Please listen to Beto when he does this hour by himself. You will find out why Texas is so excited and nation shoul https://t.co/MCCrfnpP3g
14481986,Texas,RT @Reuters: Cruz fights to stave off O'Rourke in Texas Senate race https://t.co/eeWJEIFCKk via @ReutersTV https://t.co/uWvKMb6b5A
92609420,,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
1561607376,Los Angeles,"RT @Celeste_pewter: It's Tuesday, 10/9. If you live in states with key senate races like:

Arizona
Florida
Indiana
Michigan
Mississippi
Nev"
9.49547E+17,"Avra Valley, AZ","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
1.03596E+18,,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
9.20839E+17,,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
220087241,"Wesley Chapel, FL","RT @CNN: Leading up to midterm elections, CNN will host:
 Florida Senate Debate moderated by @WolfBlitzer, 10/16 at 10p ET
 Texas Senate"
8.20237E+17,,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
9.48345E+17,,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
49899535,Palm Springs,@hanagrebovic So the crimes of Beto who is running for Texas Senate has what to with the Supreme Court Justice memb https://t.co/8dkH3Q4AkY
209608973,,RT @Reuters: Cruz fights to stave off O'Rourke in Texas Senate race https://t.co/eeWJEIFCKk via @ReutersTV https://t.co/uWvKMb6b5A
902923908,,"Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/Wid5nFxXbn"
2176595789,Home of the Brave ,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
26559222,"Bernal Alpha, Lagrange Point 5",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
9.41163E+17,"Austin, TX","RT @punadave: Ted Cruz declines, without qualification, so challenger Beto ORourke gets an hour on national TV by himself. BETO2020 celebr"
43830834,San Antonio,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
709303190,Beach,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
3357427702,,"RT @CNN: Leading up to midterm elections, CNN will host:
 Florida Senate Debate moderated by @WolfBlitzer, 10/16 at 10p ET
 Texas Senate"
8.29879E+17,"San Antonio, TX",RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
20911772,The Resistance is Everywhere,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
7.84054E+17,,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
1.04646E+18,,RT @MollyJongFast: I wonder why lying Ted skipped debating handsome charismatic Beto ORourke?  https://t.co/83dUwnDBvh
621620724,I STAND WITH TRUMP! PERIOD,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
4766089843,,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
1.01814E+18,,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
8.35949E+17,,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
7.75164E+17,"Kent, OH","RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
8.67477E+17,,"RT @Hugs4Boo: Record number of Texans register to vote amid tight Senate race 

#DemForce  https://t.co/aKmk80BNeN"
8.00123E+17,"Indiana, USA","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
341841384,Dallas-Ft. Worth,"RT @DanaBashCNN: I will be moderating a Town Hall in McAllen, Texas with senate candidate @BetoORourke at 9 p.m. CT/10 p.m. ET on Thursday,"
1128150576,,"#Texas is this the real #TXSenate race, for grownups? Bogus letter warns of fines for signs backing El Paso's Beto https://t.co/D0DO8f4aDd"
8.22104E+17,"The Woodlands, TX",@HeidiHeitkamp I don't think you are telling the truth.  This local ND poll shows 61 percent supported Kavanaugh. T https://t.co/BaljRby2H6
9.77255E+17,"Parrish, FL",RT @Woke2008: Texas Senate Challenger Beto ORourke Has a Shady Past of Corruption and Cronyism That No Ones Talking About https://t.co/9d
9.4962E+17,"California, USA","RT @1IronMan2018: Go back and find this if you missed it.

Beto O'Rourke talked about the voters of Texas, the issues of Texas, and how he'"
8.36078E+17,"Texas, USA","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
360729570,"BROOKLYN, NY, USA",RT @thehill: Record number of Texans register to vote as Senate race tightens https://t.co/9nJGfkA8VO https://t.co/JsH4dMWwQB
2920868647,"New York,and San Antonio USA",RT @thehill: Record number of Texans register to vote as Senate race tightens https://t.co/9nJGfkA8VO https://t.co/JsH4dMWwQB
484477723,The Bat Cave,RT @thehill: Record number of Texans register to vote as Senate race tightens https://t.co/AaeKB5es0o https://t.co/BtR2qO4130
9.64938E+17,"Lafayette, LA","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
9.2013E+17,,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
229909174,"Texas, USA",RT @PeterSaxeMusic: Ted Cruz is afraid of Beto O'Rourke! https://t.co/MRZ4S1pWmM
242930694,"BatonRouge, LA.","RT @jenniferclmn: Hey, @TomPerez @dccc @DNC @TheDemocrats
I really want the SENATE flipped to Democrat.
Please POUR resouces...  into that"
7.9638E+17,SRQ,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
9.11696E+17,"Las Vegas, NV","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
435250805,Colorado/Wisconsin,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
4520708954,Japan,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
34240244,,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
8.17234E+17,United States,"RT @1IronMan2018: Go back and find this if you missed it.

Beto O'Rourke talked about the voters of Texas, the issues of Texas, and how he'"
426578718,#DemForce - DM me to join,"RT @Hugs4Boo: Record number of Texans register to vote amid tight Senate race 

#DemForce  https://t.co/aKmk80BNeN"
2720520577,Tristin,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
1396611931,"Lagos, Nigeria","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
156306739,,RT @thehill: Record number of Texans register to vote as Senate race tightens https://t.co/9nJGfkA8VO https://t.co/JsH4dMWwQB
21122873,,"RT @DanaBashCNN: I will be moderating a Town Hall in McAllen, Texas with senate candidate @BetoORourke at 9 p.m. CT/10 p.m. ET on Thursday,"
398521222,CA/TX,"RT @mcclatchy: Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/fIONCfXkks"
8.81989E+17,Avengers Mansion NYC,"RT @1IronMan2018: Go back and find this if you missed it.

Beto O'Rourke talked about the voters of Texas, the issues of Texas, and how he'"
2528724680,East Coast,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
9.33411E+17,"Bronx, NY","RT @mrsjdmoulton: @kenolin1 NOW is the TIME! ATTN: Anyone wanting to bring COMPASSION, INTEGRITY &amp; HONOR back to our nation, the house &amp; se"
9.80791E+17,"Virginia, USA","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
8.13809E+17,Parallel Universe,"RT @TuttleNTexas: Ted Cruz declines, so challenger Beto ORourke gets an hour on national TV by himself https://t.co/AmqxYkvDo6 #TheResista"
8.13186E+17,United States,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
9.95407E+17,CENSORED BY TWITTER ,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
1947562998,,"RT @DanaBashCNN: I will be moderating a Town Hall in McAllen, Texas with senate candidate @BetoORourke at 9 p.m. CT/10 p.m. ET on Thursday,"
534632895,Ohio,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
4822541633,,"RT @MrFilmkritik: Taylor Swift endorsed Democrat Phil Bredesen in the Senate race in Tennessee, and voter registration boomed.

Beyonc sho"
8.19707E+17,"Orange County, CA","RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
9.05977E+17,United States,"RT @CHIZMAGA: Just released NYTimes Polls:

Tennessee Senate Race
Blackburn 54%
Bredesen 40%

Texas Senate Race
Cruz 54%
O"
